time,lba,count
1125,44563426,0
1125,47184804,0
1125,49806182,0
1125,52427560,0
1126,2621378,5782
1126,5242756,0
1126,7864134,0
1126,10485512,0
1126,13106890,0
1126,15728268,0
1126,18349646,0
1126,20971024,0
1126,23592402,0
1126,26213780,0
1126,28835158,0
1126,31456536,0
1126,34077914,0
1126,36699292,30638
1126,39320670,18123
1126,41942048,0
1126,44563426,0
1126,47184804,0
1126,49806182,0
1126,52427560,0
1127,2621378,11690
1127,5242756,0
1127,7864134,0
1127,10485512,0
1127,13106890,0
1127,15728268,0
1127,18349646,0
1127,20971024,0
1127,23592402,0
1127,26213780,0
1127,28835158,0
1127,31456536,0
1127,34077914,0
1127,36699292,5414
1127,39320670,3320
1127,41942048,0
1127,44563426,0
1127,47184804,0
1127,49806182,0
1127,52427560,0
1128,2621378,17721
1128,5242756,0
1128,7864134,0
1128,10485512,0
1128,13106890,0
1128,15728268,0
1128,18349646,0
1128,20971024,0
1128,23592402,0
1128,26213780,0
1128,28835158,0
1128,31456536,0
1128,34077914,0
1128,36699292,0
1128,39320670,0
1128,41942048,0
1128,44563426,0
1128,47184804,0
1128,49806182,0
1128,52427560,0
1129,2621378,17812
1129,5242756,0
1129,7864134,0
1129,10485512,0
1129,13106890,0
1129,15728268,0
1129,18349646,0
1129,20971024,0
1129,23592402,0
1129,26213780,0
1129,28835158,0
1129,31456536,0
1129,34077914,0
1129,36699292,0
1129,39320670,0
1129,41942048,0
1129,44563426,0
1129,47184804,0
1129,49806182,0
1129,52427560,0
1130,2621378,17837
1130,5242756,0
1130,7864134,0
1130,10485512,0
1130,13106890,0
1130,15728268,0
1130,18349646,0
1130,20971024,0
1130,23592402,0
1130,26213780,0
1130,28835158,0
1130,31456536,0
1130,34077914,0
1130,36699292,0
1130,39320670,0
1130,41942048,0
1130,44563426,0
1130,47184804,0
1130,49806182,0
1130,52427560,0
1131,2621378,17215
1131,5242756,0
1131,7864134,0
1131,10485512,0
1131,13106890,0
1131,15728268,0
1131,18349646,0
1131,20971024,0
1131,23592402,0
1131,26213780,0
1131,28835158,0
1131,31456536,0
1131,34077914,0
1131,36699292,0
1131,39320670,32
1131,41942048,0
1131,44563426,0
1131,47184804,0
1131,49806182,0
1131,52427560,0
1132,2621378,17403
1132,5242756,0
1132,7864134,0
1132,10485512,0
1132,13106890,0
1132,15728268,0
1132,18349646,0
1132,20971024,0
1132,23592402,0
1132,26213780,0
1132,28835158,0
1132,31456536,0
1132,34077914,0
1132,36699292,0
1132,39320670,0
1132,41942048,0
1132,44563426,0
1132,47184804,0
1132,49806182,0
1132,52427560,0
1133,2621378,16746
1133,5242756,0
1133,7864134,0
1133,10485512,0
1133,13106890,0
1133,15728268,0
1133,18349646,0
1133,20971024,0
1133,23592402,0
1133,26213780,0
1133,28835158,0
1133,31456536,0
1133,34077914,0
1133,36699292,0
1133,39320670,0
1133,41942048,0
1133,44563426,0
1133,47184804,0
1133,49806182,0
1133,52427560,0
1134,2621378,17106
1134,5242756,231
1134,7864134,0
1134,10485512,0
1134,13106890,0
1134,15728268,0
1134,18349646,0
1134,20971024,0
1134,23592402,0
1134,26213780,0
1134,28835158,0
1134,31456536,0
1134,34077914,0
1134,36699292,0
1134,39320670,0
1134,41942048,0
1134,44563426,0
1134,47184804,0
1134,49806182,0
1134,52427560,0
1135,2621378,0
1135,5242756,16274
1135,7864134,0
1135,10485512,0
1135,13106890,0
1135,15728268,0
1135,18349646,0
1135,20971024,0
1135,23592402,0
1135,26213780,0
1135,28835158,0
1135,31456536,0
1135,34077914,0
1135,36699292,0
1135,39320670,0
1135,41942048,0
1135,44563426,0
1135,47184804,0
1135,49806182,0
1135,52427560,0
1136,2621378,0
1136,5242756,15533
1136,7864134,0
1136,10485512,0
1136,13106890,0
1136,15728268,0
1136,18349646,0
1136,20971024,0
1136,23592402,0
1136,26213780,0
1136,28835158,0
1136,31456536,0
1136,34077914,0
1136,36699292,0
1136,39320670,60
1136,41942048,0
1136,44563426,0
1136,47184804,0
1136,49806182,0
1136,52427560,0
1137,2621378,0
1137,5242756,17309
1137,7864134,0
1137,10485512,0
1137,13106890,0
1137,15728268,0
1137,18349646,0
1137,20971024,0
1137,23592402,0
1137,26213780,0
1137,28835158,0
1137,31456536,0
1137,34077914,0
1137,36699292,0
1137,39320670,0
1137,41942048,0
1137,44563426,0
1137,47184804,0
1137,49806182,0
1137,52427560,0
1138,2621378,0
1138,5242756,17935
1138,7864134,0
1138,10485512,0
1138,13106890,0
1138,15728268,0
1138,18349646,0
1138,20971024,0
1138,23592402,0
1138,26213780,0
1138,28835158,0
1138,31456536,0
1138,34077914,0
1138,36699292,0
1138,39320670,0
1138,41942048,0
1138,44563426,0
1138,47184804,0
1138,49806182,0
1138,52427560,0
1139,2621378,0
1139,5242756,17913
1139,7864134,0
1139,10485512,0
1139,13106890,0
1139,15728268,0
1139,18349646,0
1139,20971024,0
1139,23592402,0
1139,26213780,0
1139,28835158,0
1139,31456536,0
1139,34077914,0
1139,36699292,0
1139,39320670,0
1139,41942048,0
1139,44563426,0
1139,47184804,0
1139,49806182,0
1139,52427560,0
1140,2621378,0
1140,5242756,16874
1140,7864134,0
1140,10485512,0
1140,13106890,0
1140,15728268,0
1140,18349646,0
1140,20971024,0
1140,23592402,0
1140,26213780,0
1140,28835158,0
1140,31456536,0
1140,34077914,0
1140,36699292,0
1140,39320670,0
1140,41942048,0
1140,44563426,0
1140,47184804,0
1140,49806182,0
1140,52427560,0
1141,2621378,0
1141,5242756,12529
1141,7864134,0
1141,10485512,0
1141,13106890,0
1141,15728268,0
1141,18349646,0
1141,20971024,0
1141,23592402,0
1141,26213780,0
1141,28835158,0
1141,31456536,0
1141,34077914,0
1141,36699292,0
1141,39320670,0
1141,41942048,0
1141,44563426,0
1141,47184804,0
1141,49806182,0
1141,52427560,0
1142,2621378,0
1142,5242756,8237
1142,7864134,0
1142,10485512,0
1142,13106890,0
1142,15728268,0
1142,18349646,0
1142,20971024,0
1142,23592402,0
1142,26213780,0
1142,28835158,8822
1142,31456536,0
1142,34077914,0
1142,36699292,0
1142,39320670,0
1142,41942048,0
1142,44563426,0
1142,47184804,0
1142,49806182,0
1142,52427560,0
1143,2621378,0
1143,5242756,291
1143,7864134,0
1143,10485512,0
1143,13106890,0
1143,15728268,0
1143,18349646,0
1143,20971024,0
1143,23592402,0
1143,26213780,0
1143,28835158,27390
1143,31456536,0
1143,34077914,0
1143,36699292,0
1143,39320670,0
1143,41942048,0
1143,44563426,0
1143,47184804,0
1143,49806182,0
1143,52427560,0
1144,2621378,0
1144,5242756,305
1144,7864134,0
1144,10485512,0
1144,13106890,0
1144,15728268,0
1144,18349646,0
1144,20971024,0
1144,23592402,0
1144,26213780,0
1144,28835158,20309
1144,31456536,0
1144,34077914,0
1144,36699292,0
1144,39320670,0
1144,41942048,0
1144,44563426,0
1144,47184804,0
1144,49806182,0
1144,52427560,0
1145,2621378,0
1145,5242756,83
1145,7864134,0
1145,10485512,0
1145,13106890,0
1145,15728268,0
1145,18349646,0
1145,20971024,0
1145,23592402,0
1145,26213780,0
1145,28835158,14304
1145,31456536,806
1145,34077914,0
1145,36699292,0
1145,39320670,0
1145,41942048,0
1145,44563426,0
1145,47184804,0
1145,49806182,0
1145,52427560,0
1146,2621378,0
1146,5242756,182
1146,7864134,0
1146,10485512,0
1146,13106890,0
1146,15728268,0
1146,18349646,0
1146,20971024,0
1146,23592402,0
1146,26213780,0
1146,28835158,6720
1146,31456536,8394
1146,34077914,0
1146,36699292,0
1146,39320670,0
1146,41942048,0
1146,44563426,0
1146,47184804,0
1146,49806182,0
1146,52427560,0
1147,2621378,0
1147,5242756,130
1147,7864134,0
1147,10485512,0
1147,13106890,0
1147,15728268,0
1147,18349646,0
1147,20971024,0
1147,23592402,0
1147,26213780,0
1147,28835158,600
1147,31456536,12985
1147,34077914,0
1147,36699292,0
1147,39320670,0
1147,41942048,0
1147,44563426,0
1147,47184804,0
1147,49806182,0
1147,52427560,0
1148,2621378,0
1148,5242756,166
1148,7864134,0
1148,10485512,0
1148,13106890,0
1148,15728268,0
1148,18349646,0
1148,20971024,0
1148,23592402,0
1148,26213780,0
1148,28835158,0
1148,31456536,23390
1148,34077914,0
1148,36699292,0
1148,39320670,0
1148,41942048,0
1148,44563426,0
1148,47184804,0
1148,49806182,0
1148,52427560,0
1149,2621378,0
1149,5242756,419
1149,7864134,0
1149,10485512,0
1149,13106890,0
1149,15728268,0
1149,18349646,0
1149,20971024,0
1149,23592402,0
1149,26213780,0
1149,28835158,0
1149,31456536,27318
1149,34077914,1220
1149,36699292,0
1149,39320670,0
1149,41942048,0
1149,44563426,0
1149,47184804,0
1149,49806182,0
1149,52427560,0
1150,2621378,0
1150,5242756,451
1150,7864134,0
1150,10485512,0
1150,13106890,0
1150,15728268,0
1150,18349646,0
1150,20971024,0
1150,23592402,0
1150,26213780,0
1150,28835158,0
1150,31456536,7210
1150,34077914,21826
1150,36699292,0
1150,39320670,0
1150,41942048,0
1150,44563426,0
1150,47184804,0
1150,49806182,0
1150,52427560,0
1151,2621378,0
1151,5242756,438
1151,7864134,0
1151,10485512,0
1151,13106890,0
1151,15728268,0
1151,18349646,0
1151,20971024,0
1151,23592402,0
1151,26213780,0
1151,28835158,0
1151,31456536,0
1151,34077914,29402
1151,36699292,0
1151,39320670,0
1151,41942048,0
1151,44563426,0
1151,47184804,0
1151,49806182,0
1151,52427560,0
1152,2621378,0
1152,5242756,440
1152,7864134,0
1152,10485512,0
1152,13106890,0
1152,15728268,0
1152,18349646,0
1152,20971024,0
1152,23592402,0
1152,26213780,0
1152,28835158,0
1152,31456536,0
1152,34077914,30351
1152,36699292,0
1152,39320670,0
1152,41942048,0
1152,44563426,0
1152,47184804,0
1152,49806182,0
1152,52427560,0
1153,2621378,0
1153,5242756,427
1153,7864134,0
1153,10485512,0
1153,13106890,0
1153,15728268,0
1153,18349646,0
1153,20971024,0
1153,23592402,0
1153,26213780,0
1153,28835158,0
1153,31456536,0
1153,34077914,28071
1153,36699292,1724
1153,39320670,0
1153,41942048,0
1153,44563426,0
1153,47184804,0
1153,49806182,0
1153,52427560,0
1154,2621378,0
1154,5242756,323
1154,7864134,0
1154,10485512,0
1154,13106890,0
1154,15728268,0
1154,18349646,0
1154,20971024,0
1154,23592402,0
1154,26213780,0
1154,28835158,2544
1154,31456536,0
1154,34077914,5190
1154,36699292,14946
1154,39320670,0
1154,41942048,0
1154,44563426,0
1154,47184804,0
1154,49806182,0
1154,52427560,0
1155,2621378,0
1155,5242756,304
1155,7864134,0
1155,10485512,0
1155,13106890,0
1155,15728268,0
1155,18349646,0
1155,20971024,0
1155,23592402,0
1155,26213780,0
1155,28835158,17472
1155,31456536,0
1155,34077914,0
1155,36699292,6027
1155,39320670,0
1155,41942048,0
1155,44563426,0
1155,47184804,0
1155,49806182,0
1155,52427560,0
1156,2621378,0
1156,5242756,308
1156,7864134,0
1156,10485512,0
1156,13106890,0
1156,15728268,0
1156,18349646,0
1156,20971024,0
1156,23592402,0
1156,26213780,0
1156,28835158,21814
1156,31456536,0
1156,34077914,0
1156,36699292,27
1156,39320670,0
1156,41942048,0
1156,44563426,0
1156,47184804,0
1156,49806182,0
1156,52427560,0
1157,2621378,0
1157,5242756,250
1157,7864134,0
1157,10485512,0
1157,13106890,0
1157,15728268,0
1157,18349646,0
1157,20971024,0
1157,23592402,0
1157,26213780,0
1157,28835158,18280
1157,31456536,169
1157,34077914,0
1157,36699292,0
1157,39320670,0
1157,41942048,0
1157,44563426,0
1157,47184804,0
1157,49806182,0
1157,52427560,0
1158,2621378,0
1158,5242756,215
1158,7864134,0
1158,10485512,0
1158,13106890,0
1158,15728268,0
1158,18349646,0
1158,20971024,0
1158,23592402,0
1158,26213780,0
1158,28835158,9929
1158,31456536,4401
1158,34077914,0
1158,36699292,0
1158,39320670,0
1158,41942048,0
1158,44563426,0
1158,47184804,0
1158,49806182,0
1158,52427560,0
1159,2621378,0
1159,5242756,204
1159,7864134,0
1159,10485512,0
1159,13106890,0
1159,15728268,0
1159,18349646,0
1159,20971024,0
1159,23592402,0
1159,26213780,0
1159,28835158,5133
1159,31456536,8980
1159,34077914,0
1159,36699292,0
1159,39320670,0
1159,41942048,0
1159,44563426,0
1159,47184804,0
1159,49806182,0
1159,52427560,0
1160,2621378,0
1160,5242756,274
1160,7864134,0
1160,10485512,0
1160,13106890,0
1160,15728268,0
1160,18349646,0
1160,20971024,0
1160,23592402,0
1160,26213780,0
1160,28835158,2338
1160,31456536,14170
1160,34077914,0
1160,36699292,0
1160,39320670,0
1160,41942048,0
1160,44563426,0
1160,47184804,0
1160,49806182,0
1160,52427560,0
1161,2621378,0
1161,5242756,909
1161,7864134,0
1161,10485512,0
1161,13106890,0
1161,15728268,0
1161,18349646,0
1161,20971024,0
1161,23592402,0
1161,26213780,0
1161,28835158,124
1161,31456536,25791
1161,34077914,560
1161,36699292,0
1161,39320670,0
1161,41942048,0
1161,44563426,0
1161,47184804,0
1161,49806182,0
1161,52427560,0
1162,2621378,0
1162,5242756,3311
1162,7864134,0
1162,10485512,0
1162,13106890,0
1162,15728268,0
1162,18349646,0
1162,20971024,0
1162,23592402,0
1162,26213780,0
1162,28835158,0
1162,31456536,15073
1162,34077914,5320
1162,36699292,0
1162,39320670,6
1162,41942048,0
1162,44563426,0
1162,47184804,0
1162,49806182,0
1162,52427560,0
1163,2621378,0
1163,5242756,10388
1163,7864134,0
1163,10485512,0
1163,13106890,0
1163,15728268,0
1163,18349646,0
1163,20971024,0
1163,23592402,0
1163,26213780,0
1163,28835158,0
1163,31456536,0
1163,34077914,0
1163,36699292,0
1163,39320670,0
1163,41942048,0
1163,44563426,0
1163,47184804,0
1163,49806182,0
1163,52427560,0
1164,2621378,0
1164,5242756,10389
1164,7864134,0
1164,10485512,0
1164,13106890,0
1164,15728268,0
1164,18349646,0
1164,20971024,0
1164,23592402,0
1164,26213780,0
1164,28835158,0
1164,31456536,0
1164,34077914,0
1164,36699292,0
1164,39320670,0
1164,41942048,0
1164,44563426,0
1164,47184804,0
1164,49806182,0
1164,52427560,0
1165,2621378,0
1165,5242756,10460
1165,7864134,0
1165,10485512,0
1165,13106890,0
1165,15728268,0
1165,18349646,0
1165,20971024,0
1165,23592402,0
1165,26213780,0
1165,28835158,0
1165,31456536,0
1165,34077914,0
1165,36699292,0
1165,39320670,0
1165,41942048,0
1165,44563426,0
1165,47184804,0
1165,49806182,0
1165,52427560,0
1166,2621378,0
1166,5242756,10559
1166,7864134,0
1166,10485512,0
1166,13106890,0
1166,15728268,0
1166,18349646,0
1166,20971024,0
1166,23592402,0
1166,26213780,0
1166,28835158,0
1166,31456536,0
1166,34077914,0
1166,36699292,0
1166,39320670,0
1166,41942048,0
1166,44563426,0
1166,47184804,0
1166,49806182,0
1166,52427560,0
1167,2621378,0
1167,5242756,10210
1167,7864134,0
1167,10485512,0
1167,13106890,0
1167,15728268,0
1167,18349646,0
1167,20971024,0
1167,23592402,0
1167,26213780,0
1167,28835158,0
1167,31456536,0
1167,34077914,0
1167,36699292,0
1167,39320670,32
1167,41942048,0
1167,44563426,0
1167,47184804,0
1167,49806182,0
1167,52427560,0
1168,2621378,0
1168,5242756,10358
1168,7864134,0
1168,10485512,0
1168,13106890,0
1168,15728268,0
1168,18349646,0
1168,20971024,0
1168,23592402,0
1168,26213780,0
1168,28835158,0
1168,31456536,0
1168,34077914,0
1168,36699292,0
1168,39320670,0
1168,41942048,0
1168,44563426,0
1168,47184804,0
1168,49806182,0
1168,52427560,0
1169,2621378,0
1169,5242756,11146
1169,7864134,0
1169,10485512,0
1169,13106890,0
1169,15728268,0
1169,18349646,0
1169,20971024,0
1169,23592402,0
1169,26213780,0
1169,28835158,0
1169,31456536,0
1169,34077914,0
1169,36699292,0
1169,39320670,0
1169,41942048,0
1169,44563426,0
1169,47184804,0
1169,49806182,0
1169,52427560,0
1170,2621378,0
1170,5242756,17933
1170,7864134,0
1170,10485512,0
1170,13106890,0
1170,15728268,0
1170,18349646,0
1170,20971024,0
1170,23592402,0
1170,26213780,0
1170,28835158,0
1170,31456536,0
1170,34077914,0
1170,36699292,0
1170,39320670,0
1170,41942048,0
1170,44563426,0
1170,47184804,0
1170,49806182,0
1170,52427560,0
1171,2621378,0
1171,5242756,17809
1171,7864134,0
1171,10485512,0
1171,13106890,0
1171,15728268,0
1171,18349646,0
1171,20971024,0
1171,23592402,0
1171,26213780,0
1171,28835158,0
1171,31456536,0
1171,34077914,0
1171,36699292,0
1171,39320670,0
1171,41942048,0
1171,44563426,0
1171,47184804,0
1171,49806182,0
1171,52427560,0
1172,2621378,0
1172,5242756,16912
1172,7864134,0
1172,10485512,0
1172,13106890,0
1172,15728268,0
1172,18349646,0
1172,20971024,0
1172,23592402,0
1172,26213780,0
1172,28835158,0
1172,31456536,0
1172,34077914,0
1172,36699292,0
1172,39320670,0
1172,41942048,0
1172,44563426,0
1172,47184804,0
1172,49806182,0
1172,52427560,0
1173,2621378,0
1173,5242756,10971
1173,7864134,0
1173,10485512,0
1173,13106890,0
1173,15728268,0
1173,18349646,0
1173,20971024,0
1173,23592402,0
1173,26213780,0
1173,28835158,0
1173,31456536,0
1173,34077914,0
1173,36699292,0
1173,39320670,0
1173,41942048,0
1173,44563426,0
1173,47184804,0
1173,49806182,0
1173,52427560,0
1174,2621378,0
1174,5242756,17874
1174,7864134,0
1174,10485512,0
1174,13106890,0
1174,15728268,0
1174,18349646,0
1174,20971024,0
1174,23592402,0
1174,26213780,0
1174,28835158,0
1174,31456536,0
1174,34077914,0
1174,36699292,0
1174,39320670,0
1174,41942048,0
1174,44563426,0
1174,47184804,0
1174,49806182,0
1174,52427560,0
1175,2621378,0
1175,5242756,17864
1175,7864134,0
1175,10485512,0
1175,13106890,0
1175,15728268,0
1175,18349646,0
1175,20971024,0
1175,23592402,0
1175,26213780,0
1175,28835158,0
1175,31456536,0
1175,34077914,0
1175,36699292,0
1175,39320670,0
1175,41942048,0
1175,44563426,0
1175,47184804,0
1175,49806182,0
1175,52427560,0
1176,2621378,0
1176,5242756,17840
1176,7864134,0
1176,10485512,0
1176,13106890,0
1176,15728268,0
1176,18349646,0
1176,20971024,0
1176,23592402,0
1176,26213780,0
1176,28835158,0
1176,31456536,0
1176,34077914,0
1176,36699292,0
1176,39320670,0
1176,41942048,0
1176,44563426,0
1176,47184804,0
1176,49806182,0
1176,52427560,0
1177,2621378,0
1177,5242756,10663
1177,7864134,0
1177,10485512,0
1177,13106890,0
1177,15728268,0
1177,18349646,0
1177,20971024,0
1177,23592402,0
1177,26213780,0
1177,28835158,0
1177,31456536,0
1177,34077914,0
1177,36699292,0
1177,39320670,0
1177,41942048,0
1177,44563426,0
1177,47184804,0
1177,49806182,0
1177,52427560,0
1178,2621378,0
1178,5242756,10467
1178,7864134,0
1178,10485512,0
1178,13106890,0
1178,15728268,0
1178,18349646,0
1178,20971024,0
1178,23592402,0
1178,26213780,0
1178,28835158,0
1178,31456536,0
1178,34077914,0
1178,36699292,0
1178,39320670,0
1178,41942048,0
1178,44563426,0
1178,47184804,0
1178,49806182,0
1178,52427560,0
1179,2621378,0
1179,5242756,10513
1179,7864134,0
1179,10485512,0
1179,13106890,0
1179,15728268,0
1179,18349646,0
1179,20971024,0
1179,23592402,0
1179,26213780,0
1179,28835158,0
1179,31456536,0
1179,34077914,0
1179,36699292,0
1179,39320670,0
1179,41942048,0
1179,44563426,0
1179,47184804,0
1179,49806182,0
1179,52427560,0
1180,2621378,0
1180,5242756,10284
1180,7864134,0
1180,10485512,0
1180,13106890,0
1180,15728268,0
1180,18349646,0
1180,20971024,0
1180,23592402,0
1180,26213780,0
1180,28835158,0
1180,31456536,0
1180,34077914,0
1180,36699292,0
1180,39320670,0
1180,41942048,0
1180,44563426,0
1180,47184804,0
1180,49806182,0
1180,52427560,0
1181,2621378,0
1181,5242756,10317
1181,7864134,0
1181,10485512,0
1181,13106890,0
1181,15728268,0
1181,18349646,0
1181,20971024,0
1181,23592402,0
1181,26213780,0
1181,28835158,0
1181,31456536,0
1181,34077914,0
1181,36699292,0
1181,39320670,0
1181,41942048,0
1181,44563426,0
1181,47184804,0
1181,49806182,0
1181,52427560,0
1182,2621378,0
1182,5242756,11300
1182,7864134,0
1182,10485512,0
1182,13106890,0
1182,15728268,0
1182,18349646,0
1182,20971024,0
1182,23592402,0
1182,26213780,0
1182,28835158,0
1182,31456536,0
1182,34077914,0
1182,36699292,0
1182,39320670,0
1182,41942048,0
1182,44563426,0
1182,47184804,0
1182,49806182,0
1182,52427560,0
1183,2621378,0
1183,5242756,9083
1183,7864134,0
1183,10485512,0
1183,13106890,0
1183,15728268,0
1183,18349646,0
1183,20971024,0
1183,23592402,0
1183,26213780,0
1183,28835158,0
1183,31456536,0
1183,34077914,0
1183,36699292,2873
1183,39320670,1681
1183,41942048,0
1183,44563426,0
1183,47184804,0
1183,49806182,0
1183,52427560,0
1184,2621378,0
1184,5242756,834
1184,7864134,0
1184,10485512,0
1184,13106890,0
1184,15728268,0
1184,18349646,0
1184,20971024,0
1184,23592402,0
1184,26213780,0
1184,28835158,0
1184,31456536,0
1184,34077914,0
1184,36699292,51901
