time,latency(us),0
1180,72286.5,0
1180,77105.6,0
1180,81924.7,0
1180,86743.8,0
1180,91562.9,0
1180,96382,0
1181,4819.1,10317
1181,9638.2,0
1181,14457.3,0
1181,19276.4,0
1181,24095.5,0
1181,28914.6,0
1181,33733.7,0
1181,38552.8,0
1181,43371.9,0
1181,48191,0
1181,53010.1,0
1181,57829.2,0
1181,62648.3,0
1181,67467.4,0
1181,72286.5,0
1181,77105.6,0
1181,81924.7,0
1181,86743.8,0
1181,91562.9,0
1181,96382,0
1182,4819.1,11300
1182,9638.2,0
1182,14457.3,0
1182,19276.4,0
1182,24095.5,0
1182,28914.6,0
1182,33733.7,0
1182,38552.8,0
1182,43371.9,0
1182,48191,0
1182,53010.1,0
1182,57829.2,0
1182,62648.3,0
1182,67467.4,0
1182,72286.5,0
1182,77105.6,0
1182,81924.7,0
1182,86743.8,0
1182,91562.9,0
1182,96382,0
1183,4819.1,13637
1183,9638.2,0
1183,14457.3,0
1183,19276.4,0
1183,24095.5,0
1183,28914.6,0
1183,33733.7,0
1183,38552.8,0
1183,43371.9,0
1183,48191,0
1183,53010.1,0
1183,57829.2,0
1183,62648.3,0
1183,67467.4,0
1183,72286.5,0
1183,77105.6,0
1183,81924.7,0
1183,86743.8,0
1183,91562.9,0
1183,96382,0
1184,4819.1,83814
1184,9638.2,0
1184,14457.3,0
1184,19276.4,0
1184,24095.5,0
1184,28914.6,0
1184,33733.7,0
1184,38552.8,0
1184,43371.9,0
1184,48191,0
1184,53010.1,0
1184,57829.2,0
1184,62648.3,0
1184,67467.4,0
1184,72286.5,0
1184,77105.6,0
1184,81924.7,0
1184,86743.8,0
1184,91562.9,0
1184,96382,0
1185,4819.1,83804
1185,9638.2,0
1185,14457.3,0
1185,19276.4,0
1185,24095.5,0
1185,28914.6,0
1185,33733.7,0
1185,38552.8,0
1185,43371.9,0
1185,48191,0
1185,53010.1,0
1185,57829.2,0
1185,62648.3,0
1185,67467.4,0
1185,72286.5,0
1185,77105.6,0
1185,81924.7,0
1185,86743.8,0
1185,91562.9,0
1185,96382,0
1186,4819.1,83041
1186,9638.2,0
1186,14457.3,0
1186,19276.4,0
1186,24095.5,0
1186,28914.6,0
1186,33733.7,0
1186,38552.8,0
1186,43371.9,0
1186,48191,0
1186,53010.1,0
1186,57829.2,0
1186,62648.3,0
1186,67467.4,0
1186,72286.5,0
1186,77105.6,0
1186,81924.7,0
1186,86743.8,0
1186,91562.9,0
1186,96382,0
1187,4819.1,69203
1187,9638.2,0
1187,14457.3,0
1187,19276.4,0
1187,24095.5,0
1187,28914.6,0
1187,33733.7,0
1187,38552.8,0
1187,43371.9,0
1187,48191,0
1187,53010.1,0
1187,57829.2,0
1187,62648.3,0
1187,67467.4,0
1187,72286.5,0
1187,77105.6,0
1187,81924.7,0
1187,86743.8,0
1187,91562.9,0
1187,96382,0
1188,4819.1,79958
1188,9638.2,0
1188,14457.3,0
1188,19276.4,0
1188,24095.5,0
1188,28914.6,0
1188,33733.7,0
1188,38552.8,0
1188,43371.9,0
1188,48191,0
1188,53010.1,0
1188,57829.2,0
1188,62648.3,0
1188,67467.4,0
1188,72286.5,0
1188,77105.6,0
1188,81924.7,0
1188,86743.8,0
1188,91562.9,0
1188,96382,0
1189,4819.1,83076
1189,9638.2,0
1189,14457.3,0
1189,19276.4,0
1189,24095.5,0
1189,28914.6,0
1189,33733.7,0
1189,38552.8,0
1189,43371.9,0
1189,48191,0
1189,53010.1,0
1189,57829.2,0
1189,62648.3,0
1189,67467.4,0
1189,72286.5,0
1189,77105.6,0
1189,81924.7,0
1189,86743.8,0
1189,91562.9,0
1189,96382,0
1190,4819.1,83942
1190,9638.2,0
1190,14457.3,0
1190,19276.4,0
1190,24095.5,0
1190,28914.6,0
1190,33733.7,0
1190,38552.8,0
1190,43371.9,0
1190,48191,0
1190,53010.1,0
1190,57829.2,0
1190,62648.3,0
1190,67467.4,0
1190,72286.5,0
1190,77105.6,0
1190,81924.7,0
1190,86743.8,0
1190,91562.9,0
1190,96382,0
1191,4819.1,58879
1191,9638.2,0
1191,14457.3,0
1191,19276.4,0
1191,24095.5,0
1191,28914.6,0
1191,33733.7,0
1191,38552.8,0
1191,43371.9,0
1191,48191,0
1191,53010.1,0
1191,57829.2,0
1191,62648.3,0
1191,67467.4,0
1191,72286.5,0
1191,77105.6,0
1191,81924.7,0
1191,86743.8,0
1191,91562.9,0
1191,96382,0
1192,4819.1,54083
1192,9638.2,0
1192,14457.3,0
1192,19276.4,0
1192,24095.5,0
1192,28914.6,0
1192,33733.7,0
1192,38552.8,0
1192,43371.9,0
1192,48191,0
1192,53010.1,0
1192,57829.2,0
1192,62648.3,0
1192,67467.4,0
1192,72286.5,0
1192,77105.6,0
1192,81924.7,0
1192,86743.8,0
1192,91562.9,0
1192,96382,0
1193,4819.1,36090
1193,9638.2,317
1193,14457.3,392
1193,19276.4,36
1193,24095.5,0
1193,28914.6,0
1193,33733.7,0
1193,38552.8,0
1193,43371.9,0
1193,48191,0
1193,53010.1,0
1193,57829.2,0
1193,62648.3,0
1193,67467.4,0
1193,72286.5,0
1193,77105.6,0
1193,81924.7,0
1193,86743.8,0
1193,91562.9,0
1193,96382,0
1194,4819.1,32857
1194,9638.2,443
1194,14457.3,321
1194,19276.4,60
1194,24095.5,22
1194,28914.6,0
1194,33733.7,0
1194,38552.8,0
1194,43371.9,0
1194,48191,0
1194,53010.1,0
1194,57829.2,0
1194,62648.3,0
1194,67467.4,0
1194,72286.5,0
1194,77105.6,0
1194,81924.7,0
1194,86743.8,0
1194,91562.9,0
1194,96382,0
1195,4819.1,54649
1195,9638.2,0
1195,14457.3,0
1195,19276.4,0
1195,24095.5,0
1195,28914.6,0
1195,33733.7,0
1195,38552.8,0
1195,43371.9,0
1195,48191,0
1195,53010.1,0
1195,57829.2,0
1195,62648.3,0
1195,67467.4,0
1195,72286.5,0
1195,77105.6,0
1195,81924.7,0
1195,86743.8,0
1195,91562.9,0
1195,96382,0
1196,4819.1,35725
1196,9638.2,272
1196,14457.3,202
1196,19276.4,81
1196,24095.5,3
1196,28914.6,0
1196,33733.7,0
1196,38552.8,0
1196,43371.9,0
1196,48191,0
1196,53010.1,0
1196,57829.2,0
1196,62648.3,0
1196,67467.4,0
1196,72286.5,0
1196,77105.6,0
1196,81924.7,0
1196,86743.8,0
1196,91562.9,0
1196,96382,0
1197,4819.1,26559
1197,9638.2,420
1197,14457.3,477
1197,19276.4,189
1197,24095.5,66
1197,28914.6,0
1197,33733.7,0
1197,38552.8,0
1197,43371.9,0
1197,48191,0
1197,53010.1,0
1197,57829.2,0
1197,62648.3,0
1197,67467.4,0
1197,72286.5,0
1197,77105.6,0
1197,81924.7,0
1197,86743.8,0
1197,91562.9,0
1197,96382,0
1198,4819.1,25370
1198,9638.2,330
1198,14457.3,450
1198,19276.4,233
1198,24095.5,96
1198,28914.6,2
1198,33733.7,0
1198,38552.8,0
1198,43371.9,0
1198,48191,0
1198,53010.1,0
1198,57829.2,0
1198,62648.3,0
1198,67467.4,0
1198,72286.5,0
1198,77105.6,0
1198,81924.7,0
1198,86743.8,0
1198,91562.9,0
1198,96382,0
1199,4819.1,32645
1199,9638.2,445
1199,14457.3,492
1199,19276.4,193
1199,24095.5,86
1199,28914.6,21
1199,33733.7,0
1199,38552.8,0
1199,43371.9,0
1199,48191,0
1199,53010.1,0
1199,57829.2,0
1199,62648.3,0
1199,67467.4,0
1199,72286.5,0
1199,77105.6,0
1199,81924.7,0
1199,86743.8,0
1199,91562.9,0
1199,96382,0
1200,4819.1,28828
1200,9638.2,549
1200,14457.3,333
1200,19276.4,246
1200,24095.5,231
1200,28914.6,24
1200,33733.7,5
1200,38552.8,0
1200,43371.9,0
1200,48191,0
1200,53010.1,0
1200,57829.2,0
1200,62648.3,0
1200,67467.4,0
1200,72286.5,0
1200,77105.6,0
1200,81924.7,0
1200,86743.8,0
1200,91562.9,0
1200,96382,0
1201,4819.1,32179
1201,9638.2,405
1201,14457.3,377
1201,19276.4,238
1201,24095.5,159
1201,28914.6,45
1201,33733.7,0
1201,38552.8,0
1201,43371.9,0
1201,48191,0
1201,53010.1,0
1201,57829.2,0
1201,62648.3,0
1201,67467.4,0
1201,72286.5,0
1201,77105.6,0
1201,81924.7,0
1201,86743.8,0
1201,91562.9,0
1201,96382,0
1202,4819.1,34218
1202,9638.2,446
1202,14457.3,275
1202,19276.4,280
1202,24095.5,133
1202,28914.6,53
1202,33733.7,0
1202,38552.8,0
1202,43371.9,0
1202,48191,0
1202,53010.1,0
1202,57829.2,0
1202,62648.3,0
1202,67467.4,0
1202,72286.5,0
1202,77105.6,0
1202,81924.7,0
1202,86743.8,0
1202,91562.9,0
1202,96382,0
1203,4819.1,26061
1203,9638.2,600
1203,14457.3,353
1203,19276.4,195
1203,24095.5,151
1203,28914.6,75
1203,33733.7,11
1203,38552.8,0
1203,43371.9,0
1203,48191,0
1203,53010.1,0
1203,57829.2,0
1203,62648.3,0
1203,67467.4,0
1203,72286.5,0
1203,77105.6,0
1203,81924.7,0
1203,86743.8,0
1203,91562.9,0
1203,96382,0
1204,4819.1,3265
1204,9638.2,41
1204,14457.3,39
1204,19276.4,31
1204,24095.5,26
1204,28914.6,0
1204,33733.7,0
1204,38552.8,0
1204,43371.9,0
1204,48191,0
1204,53010.1,0
1204,57829.2,0
1204,62648.3,0
1204,67467.4,0
1204,72286.5,0
1204,77105.6,0
1204,81924.7,0
1204,86743.8,0
1204,91562.9,0
1204,96382,0
1205,4819.1,55
1205,9638.2,53
1205,14457.3,45
1205,19276.4,23
1205,24095.5,17
1205,28914.6,0
1205,33733.7,0
1205,38552.8,0
1205,43371.9,0
1205,48191,0
1205,53010.1,0
1205,57829.2,0
1205,62648.3,0
1205,67467.4,0
1205,72286.5,0
1205,77105.6,0
1205,81924.7,0
1205,86743.8,0
1205,91562.9,0
1205,96382,0
1206,4819.1,29
1206,9638.2,38
1206,14457.3,33
1206,19276.4,26
1206,24095.5,20
1206,28914.6,1
1206,33733.7,0
1206,38552.8,0
1206,43371.9,0
1206,48191,0
1206,53010.1,0
1206,57829.2,0
1206,62648.3,0
1206,67467.4,0
1206,72286.5,0
1206,77105.6,0
1206,81924.7,0
1206,86743.8,0
1206,91562.9,0
1206,96382,0
1207,4819.1,35
1207,9638.2,40
1207,14457.3,36
1207,19276.4,38
1207,24095.5,30
1207,28914.6,0
1207,33733.7,0
1207,38552.8,0
1207,43371.9,0
1207,48191,0
1207,53010.1,0
1207,57829.2,0
1207,62648.3,0
1207,67467.4,0
1207,72286.5,0
1207,77105.6,0
1207,81924.7,0
1207,86743.8,0
1207,91562.9,0
1207,96382,0
1208,4819.1,31
1208,9638.2,32
1208,14457.3,33
1208,19276.4,36
1208,24095.5,32
1208,28914.6,1
1208,33733.7,0
1208,38552.8,0
1208,43371.9,0
1208,48191,0
1208,53010.1,0
1208,57829.2,0
1208,62648.3,0
1208,67467.4,0
1208,72286.5,0
1208,77105.6,0
1208,81924.7,0
1208,86743.8,0
1208,91562.9,0
1208,96382,0
1209,4819.1,28
1209,9638.2,33
1209,14457.3,31
1209,19276.4,31
1209,24095.5,25
1209,28914.6,1
1209,33733.7,0
1209,38552.8,0
1209,43371.9,0
1209,48191,0
1209,53010.1,0
1209,57829.2,0
1209,62648.3,0
1209,67467.4,0
1209,72286.5,0
1209,77105.6,0
1209,81924.7,0
1209,86743.8,0
1209,91562.9,0
1209,96382,0
1210,4819.1,33
1210,9638.2,45
1210,14457.3,43
1210,19276.4,39
1210,24095.5,22
1210,28914.6,2
1210,33733.7,0
1210,38552.8,0
1210,43371.9,0
1210,48191,0
1210,53010.1,0
1210,57829.2,0
1210,62648.3,0
1210,67467.4,0
1210,72286.5,0
1210,77105.6,0
1210,81924.7,0
1210,86743.8,0
1210,91562.9,0
1210,96382,0
1211,4819.1,32
1211,9638.2,48
1211,14457.3,39
1211,19276.4,37
1211,24095.5,16
1211,28914.6,0
1211,33733.7,0
1211,38552.8,0
1211,43371.9,0
1211,48191,0
1211,53010.1,0
1211,57829.2,0
1211,62648.3,0
1211,67467.4,0
1211,72286.5,0
1211,77105.6,0
1211,81924.7,0
1211,86743.8,0
1211,91562.9,0
1211,96382,0
1212,4819.1,29
1212,9638.2,38
1212,14457.3,33
1212,19276.4,28
1212,24095.5,22
1212,28914.6,0
1212,33733.7,0
1212,38552.8,0
1212,43371.9,0
1212,48191,0
1212,53010.1,0
1212,57829.2,0
1212,62648.3,0
1212,67467.4,0
1212,72286.5,0
1212,77105.6,0
1212,81924.7,0
1212,86743.8,0
1212,91562.9,0
1212,96382,0
1213,4819.1,574
1213,9638.2,53
1213,14457.3,52
1213,19276.4,27
1213,24095.5,16
1213,28914.6,2
1213,33733.7,0
1213,38552.8,0
1213,43371.9,0
1213,48191,0
1213,53010.1,0
1213,57829.2,0
1213,62648.3,0
1213,67467.4,0
1213,72286.5,0
1213,77105.6,0
1213,81924.7,0
1213,86743.8,0
1213,91562.9,0
1213,96382,0
1214,4819.1,5049
1214,9638.2,52
1214,14457.3,30
1214,19276.4,13
1214,24095.5,1
1214,28914.6,0
1214,33733.7,0
1214,38552.8,0
1214,43371.9,0
1214,48191,0
1214,53010.1,0
1214,57829.2,0
1214,62648.3,0
1214,67467.4,0
1214,72286.5,0
1214,77105.6,0
1214,81924.7,0
1214,86743.8,0
1214,91562.9,0
1214,96382,0
1215,4819.1,5732
1215,9638.2,49
1215,14457.3,25
1215,19276.4,7
1215,24095.5,0
1215,28914.6,0
1215,33733.7,0
1215,38552.8,0
1215,43371.9,0
1215,48191,0
1215,53010.1,0
1215,57829.2,0
1215,62648.3,0
1215,67467.4,0
1215,72286.5,0
1215,77105.6,0
1215,81924.7,0
1215,86743.8,0
1215,91562.9,0
1215,96382,0
1216,4819.1,4299
1216,9638.2,77
1216,14457.3,38
1216,19276.4,15
1216,24095.5,0
1216,28914.6,0
1216,33733.7,0
1216,38552.8,0
1216,43371.9,0
1216,48191,0
1216,53010.1,0
1216,57829.2,0
1216,62648.3,0
1216,67467.4,0
1216,72286.5,0
1216,77105.6,0
1216,81924.7,0
1216,86743.8,0
1216,91562.9,0
1216,96382,0
1217,4819.1,4706
1217,9638.2,69
1217,14457.3,36
1217,19276.4,20
1217,24095.5,1
1217,28914.6,0
1217,33733.7,0
1217,38552.8,0
1217,43371.9,0
1217,48191,0
1217,53010.1,0
1217,57829.2,0
1217,62648.3,0
1217,67467.4,0
1217,72286.5,0
1217,77105.6,0
1217,81924.7,0
1217,86743.8,0
1217,91562.9,0
1217,96382,0
1218,4819.1,9458
1218,9638.2,27
1218,14457.3,13
1218,19276.4,1
1218,24095.5,0
1218,28914.6,0
1218,33733.7,0
1218,38552.8,0
1218,43371.9,0
1218,48191,0
1218,53010.1,0
1218,57829.2,0
1218,62648.3,0
1218,67467.4,0
1218,72286.5,0
1218,77105.6,0
1218,81924.7,0
1218,86743.8,0
1218,91562.9,0
1218,96382,0
1219,4819.1,7665
1219,9638.2,55
1219,14457.3,28
1219,19276.4,11
1219,24095.5,1
1219,28914.6,0
1219,33733.7,0
1219,38552.8,0
1219,43371.9,0
1219,48191,0
1219,53010.1,0
1219,57829.2,0
1219,62648.3,0
1219,67467.4,0
1219,72286.5,0
1219,77105.6,0
1219,81924.7,0
1219,86743.8,0
1219,91562.9,0
1219,96382,0
1220,4819.1,4264
1220,9638.2,84
1220,14457.3,59
1220,19276.4,25
1220,24095.5,2
1220,28914.6,0
1220,33733.7,0
1220,38552.8,0
1220,43371.9,0
1220,48191,0
1220,53010.1,0
1220,57829.2,0
1220,62648.3,0
1220,67467.4,0
1220,72286.5,0
1220,77105.6,0
1220,81924.7,0
1220,86743.8,0
1220,91562.9,0
1220,96382,0
1221,4819.1,5788
1221,9638.2,67
1221,14457.3,29
1221,19276.4,17
1221,24095.5,0
1221,28914.6,0
1221,33733.7,0
1221,38552.8,0
1221,43371.9,0
1221,48191,0
1221,53010.1,0
1221,57829.2,0
1221,62648.3,0
1221,67467.4,0
1221,72286.5,0
1221,77105.6,0
1221,81924.7,0
1221,86743.8,0
1221,91562.9,0
1221,96382,0
1222,4819.1,5924
1222,9638.2,42
1222,14457.3,19
1222,19276.4,8
1222,24095.5,0
1222,28914.6,0
1222,33733.7,0
1222,38552.8,0
1222,43371.9,0
1222,48191,0
1222,53010.1,0
1222,57829.2,0
1222,62648.3,0
1222,67467.4,0
1222,72286.5,0
1222,77105.6,0
1222,81924.7,0
1222,86743.8,0
1222,91562.9,0
1222,96382,0
1223,4819.1,6545
1223,9638.2,28
1223,14457.3,20
1223,19276.4,11
1223,24095.5,0
1223,28914.6,0
1223,33733.7,0
1223,38552.8,0
1223,43371.9,0
1223,48191,0
1223,53010.1,0
1223,57829.2,0
1223,62648.3,0
1223,67467.4,0
1223,72286.5,0
1223,77105.6,0
1223,81924.7,0
1223,86743.8,0
1223,91562.9,0
1223,96382,0
1224,4819.1,7144
1224,9638.2,29
1224,14457.3,19
1224,19276.4,9
1224,24095.5,0
1224,28914.6,0
1224,33733.7,0
1224,38552.8,0
1224,43371.9,0
1224,48191,0
1224,53010.1,0
1224,57829.2,0
1224,62648.3,0
1224,67467.4,0
1224,72286.5,0
1224,77105.6,0
1224,81924.7,0
1224,86743.8,0
1224,91562.9,0
1224,96382,0
1225,4819.1,7258
1225,9638.2,31
1225,14457.3,15
1225,19276.4,8
1225,24095.5,0
1225,28914.6,0
1225,33733.7,0
1225,38552.8,0
1225,43371.9,0
1225,48191,0
1225,53010.1,0
1225,57829.2,0
1225,62648.3,0
1225,67467.4,0
1225,72286.5,0
1225,77105.6,0
1225,81924.7,0
1225,86743.8,0
1225,91562.9,0
1225,96382,0
1226,4819.1,8177
1226,9638.2,9
1226,14457.3,8
1226,19276.4,2
1226,24095.5,0
1226,28914.6,0
1226,33733.7,0
1226,38552.8,0
1226,43371.9,0
1226,48191,0
1226,53010.1,0
1226,57829.2,0
1226,62648.3,0
1226,67467.4,0
1226,72286.5,0
1226,77105.6,0
1226,81924.7,0
1226,86743.8,0
1226,91562.9,0
1226,96382,0
1227,4819.1,5270
1227,9638.2,54
1227,14457.3,21
1227,19276.4,8
1227,24095.5,0
1227,28914.6,0
1227,33733.7,0
1227,38552.8,0
1227,43371.9,0
1227,48191,0
1227,53010.1,0
1227,57829.2,0
1227,62648.3,0
1227,67467.4,0
1227,72286.5,0
1227,77105.6,0
1227,81924.7,0
1227,86743.8,0
1227,91562.9,0
1227,96382,0
1228,4819.1,9999
1228,9638.2,36
1228,14457.3,19
1228,19276.4,12
1228,24095.5,1
1228,28914.6,0
1228,33733.7,0
1228,38552.8,0
1228,43371.9,0
1228,48191,0
1228,53010.1,0
1228,57829.2,0
1228,62648.3,0
1228,67467.4,0
1228,72286.5,0
1228,77105.6,0
1228,81924.7,0
1228,86743.8,0
1228,91562.9,0
1228,96382,0
1229,4819.1,10814
1229,9638.2,38
1229,14457.3,27
1229,19276.4,10
1229,24095.5,0
1229,28914.6,0
1229,33733.7,0
1229,38552.8,0
1229,43371.9,0
1229,48191,0
1229,53010.1,0
1229,57829.2,0
1229,62648.3,0
1229,67467.4,0
1229,72286.5,0
1229,77105.6,0
1229,81924.7,0
1229,86743.8,0
1229,91562.9,0
1229,96382,0
1230,4819.1,10844
1230,9638.2,42
1230,14457.3,29
1230,19276.4,11
1230,24095.5,0
1230,28914.6,0
1230,33733.7,0
1230,38552.8,0
1230,43371.9,0
1230,48191,0
1230,53010.1,0
1230,57829.2,0
1230,62648.3,0
1230,67467.4,0
1230,72286.5,0
1230,77105.6,0
1230,81924.7,0
1230,86743.8,0
1230,91562.9,0
1230,96382,0
1231,4819.1,12698
1231,9638.2,29
1231,14457.3,18
1231,19276.4,3
1231,24095.5,0
1231,28914.6,0
1231,33733.7,0
1231,38552.8,0
1231,43371.9,0
1231,48191,0
1231,53010.1,0
1231,57829.2,0
1231,62648.3,0
1231,67467.4,0
1231,72286.5,0
1231,77105.6,0
1231,81924.7,0
1231,86743.8,0
1231,91562.9,0
1231,96382,0
1232,4819.1,12215
1232,9638.2,31
1232,14457.3,13
1232,19276.4,3
1232,24095.5,0
1232,28914.6,0
1232,33733.7,0
1232,38552.8,0
1232,43371.9,0
1232,48191,0
1232,53010.1,0
1232,57829.2,0
1232,62648.3,0
1232,67467.4,0
1232,72286.5,0
1232,77105.6,0
1232,81924.7,0
1232,86743.8,0
1232,91562.9,0
1232,96382,0
1233,4819.1,8319
1233,9638.2,57
1233,14457.3,36
1233,19276.4,9
1233,24095.5,0
1233,28914.6,0
1233,33733.7,0
1233,38552.8,0
1233,43371.9,0
1233,48191,0
1233,53010.1,0
1233,57829.2,0
1233,62648.3,0
1233,67467.4,0
1233,72286.5,0
1233,77105.6,0
1233,81924.7,0
1233,86743.8,0
1233,91562.9,0
1233,96382,0
1234,4819.1,10374
1234,9638.2,34
1234,14457.3,20
1234,19276.4,8
1234,24095.5,0
1234,28914.6,0
1234,33733.7,0
1234,38552.8,0
1234,43371.9,0
1234,48191,0
1234,53010.1,0
1234,57829.2,0
1234,62648.3,0
1234,67467.4,0
1234,72286.5,0
1234,77105.6,0
1234,81924.7,0
1234,86743.8,0
1234,91562.9,0
1234,96382,0
1235,4819.1,14596
1235,9638.2,25
1235,14457.3,12
1235,19276.4,6
1235,24095.5,0
1235,28914.6,0
1235,33733.7,0
1235,38552.8,0
1235,43371.9,0
1235,48191,0
1235,53010.1,0
1235,57829.2,0
1235,62648.3,0
1235,67467.4,0
1235,72286.5,0
1235,77105.6,0
1235,81924.7,0
1235,86743.8,0
1235,91562.9,0
1235,96382,0
1236,4819.1,17757
1236,9638.2,0
1236,14457.3,0
1236,19276.4,0
1236,24095.5,0
1236,28914.6,0
1236,33733.7,0
1236,38552.8,0
1236,43371.9,0
1236,48191,0
1236,53010.1,0
1236,57829.2,0
1236,62648.3,0
1236,67467.4,0
1236,72286.5,0
1236,77105.6,0
1236,81924.7,0
1236,86743.8,0
1236,91562.9,0
1236,96382,0
1237,4819.1,17922
1237,9638.2,0
1237,14457.3,0
1237,19276.4,0
1237,24095.5,0
1237,28914.6,0
1237,33733.7,0
1237,38552.8,0
1237,43371.9,0
1237,48191,0
1237,53010.1,0
1237,57829.2,0
1237,62648.3,0
1237,67467.4,0
1237,72286.5,0
1237,77105.6,0
1237,81924.7,0
1237,86743.8,0
1237,91562.9,0
1237,96382,0
1238,4819.1,17885
1238,9638.2,0
1238,14457.3,0
1238,19276.4,0
1238,24095.5,0
1238,28914.6,0
1238,33733.7,0
1238,38552.8,0
1238,43371.9,0
1238,48191,0
1238,53010.1,0
1238,57829.2,0
1238,62648.3,0
1238,67467.4,0
1238,72286.5,0
1238,77105.6,0
1238,81924.7,0
1238,86743.8,0
1238,91562.9,0
1238,96382,0
1239,4819.1,17839
1239,9638.2,0
1239,14457.3,0
1239,19276.4,0
1239,24095.5,0
1239,28914.6,0
1239,33733.7,0
1239,38552.8,0
1239,43371.9,0
1239,48191,0
1239,53010.1,0
1239,57829.2,0
1239,62648.3,0
1239,67467.4,0
1239,72286.5,0
1239,77105.6,0
1239,81924.7,0
1239,86743.8,0
1239,91562.9,0
1239,96382,0
1240,4819.1,10634
1240,9638.2,24
1240,14457.3,20
1240,19276.4,8
1240,24095.5,3
1240,28914.6,0
1240,33733.7,0
1240,38552.8,0
1240,43371.9,0
1240,48191,0
1240,53010.1,0
1240,57829.2,0
1240,62648.3,0
1240,67467.4,0
1240,72286.5,0
1240,77105.6,0
1240,81924.7,0
1240,86743.8,0
1240,91562.9,0
1240,96382,0
1241,4819.1,7913
1241,9638.2,49
1241,14457.3,27
1241,19276.4,4
1241,24095.5,0
1241,28914.6,0
1241,33733.7,0
1241,38552.8,0
1241,43371.9,0
1241,48191,0
1241,53010.1,0
1241,57829.2,0
1241,62648.3,0
1241,67467.4,0
1241,72286.5,0
1241,77105.6,0
1241,81924.7,0
1241,86743.8,0
1241,91562.9,0
1241,96382,0
1242,4819.1,13196
1242,9638.2,11
1242,14457.3,12
1242,19276.4,7
1242,24095.5,3
1242,28914.6,0
1242,33733.7,0
1242,38552.8,0
1242,43371.9,0
1242,48191,0
1242,53010.1,0
1242,57829.2,0
1242,62648.3,0
1242,67467.4,0
1242,72286.5,0
1242,77105.6,0
1242,81924.7,0
1242,86743.8,0
1242,91562.9,0
1242,96382,0
1243,4819.1,17831
1243,9638.2,0
1243,14457.3,0
1243,19276.4,0
1243,24095.5,0
1243,28914.6,0
1243,33733.7,0
1243,38552.8,0
1243,43371.9,0
1243,48191,0
1243,53010.1,0
1243,57829.2,0
1243,62648.3,0
1243,67467.4,0
1243,72286.5,0
1243,77105.6,0
1243,81924.7,0
1243,86743.8,0
1243,91562.9,0
1243,96382,0
1244,4819.1,17845
1244,9638.2,0
1244,14457.3,0
1244,19276.4,0
1244,24095.5,0
1244,28914.6,0
1244,33733.7,0
1244,38552.8,0
1244,43371.9,0
1244,48191,0
1244,53010.1,0
1244,57829.2,0
1244,62648.3,0
1244,67467.4,0
1244,72286.5,0
1244,77105.6,0
1244,81924.7,0
1244,86743.8,0
1244,91562.9,0
1244,96382,0
1245,4819.1,17844
1245,9638.2,0
1245,14457.3,0
1245,19276.4,0
1245,24095.5,0
1245,28914.6,0
1245,33733.7,0
1245,38552.8,0
1245,43371.9,0
1245,48191,0
1245,53010.1,0
1245,57829.2,0
1245,62648.3,0
1245,67467.4,0
1245,72286.5,0
1245,77105.6,0
1245,81924.7,0
1245,86743.8,0
1245,91562.9,0
1245,96382,0
1246,4819.1,17950
1246,9638.2,0
1246,14457.3,0
1246,19276.4,0
1246,24095.5,0
1246,28914.6,0
1246,33733.7,0
1246,38552.8,0
1246,43371.9,0
1246,48191,0
1246,53010.1,0
1246,57829.2,0
1246,62648.3,0
1246,67467.4,0
1246,72286.5,0
1246,77105.6,0
1246,81924.7,0
1246,86743.8,0
1246,91562.9,0
1246,96382,0
1247,4819.1,17432
1247,9638.2,0
1247,14457.3,0
1247,19276.4,0
1247,24095.5,0
1247,28914.6,0
1247,33733.7,0
1247,38552.8,0
1247,43371.9,0
1247,48191,0
1247,53010.1,0
1247,57829.2,0
1247,62648.3,0
1247,67467.4,0
1247,72286.5,0
1247,77105.6,0
1247,81924.7,0
1247,86743.8,0
1247,91562.9,0
1247,96382,0
1248,4819.1,17805
1248,9638.2,0
1248,14457.3,0
1248,19276.4,0
1248,24095.5,0
1248,28914.6,0
1248,33733.7,0
1248,38552.8,0
1248,43371.9,0
1248,48191,0
1248,53010.1,0
1248,57829.2,0
1248,62648.3,0
1248,67467.4,0
1248,72286.5,0
1248,77105.6,0
1248,81924.7,0
1248,86743.8,0
1248,91562.9,0
1248,96382,0
1249,4819.1,17513
1249,9638.2,0
1249,14457.3,0
1249,19276.4,0
1249,24095.5,0
1249,28914.6,0
1249,33733.7,0
1249,38552.8,0
1249,43371.9,0
1249,48191,0
1249,53010.1,0
1249,57829.2,0
1249,62648.3,0
1249,67467.4,0
1249,72286.5,0
1249,77105.6,0
1249,81924.7,0
1249,86743.8,0
1249,91562.9,0
1249,96382,0
1250,4819.1,17274
1250,9638.2,0
1250,14457.3,0
1250,19276.4,0
1250,24095.5,0
1250,28914.6,0
1250,33733.7,0
1250,38552.8,0
1250,43371.9,0
1250,48191,0
1250,53010.1,0
1250,57829.2,0
1250,62648.3,0
1250,67467.4,0
1250,72286.5,0
1250,77105.6,0
1250,81924.7,0
1250,86743.8,0
1250,91562.9,0
1250,96382,0
1251,4819.1,17047
1251,9638.2,0
1251,14457.3,0
1251,19276.4,0
1251,24095.5,0
1251,28914.6,0
1251,33733.7,0
1251,38552.8,0
1251,43371.9,0
1251,48191,0
1251,53010.1,0
1251,57829.2,0
1251,62648.3,0
1251,67467.4,0
1251,72286.5,0
